date,admin1_bps_code,admin1_bps,cumulative_cases,cumulative_deaths,daily_hospitalizations,cases_measure,deaths_measure,hospitalizations_measure,link
05.23.2021,31,DKI JAKARTA,423966,7042,10290,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
05.24.2021,31,DKI JAKARTA,424785,7052,10797,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
05.25.2021,31,DKI JAKARTA,425169,7066,10661,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
05.26.2021,31,DKI JAKARTA,425786,7077,10751,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
05.27.2021,31,DKI JAKARTA,426726,7095,11087,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
05.28.2021,31,DKI JAKARTA,427328,7113,10763,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
05.29.2021,31,DKI JAKARTA,428226,7125,10651,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
05.30.2021,31,DKI JAKARTA,429290,7138,10698,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
05.31.2021,31,DKI JAKARTA,430016,7157,10824,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.01.2021,31,DKI JAKARTA,430535,7168,10823,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.02.2021,31,DKI JAKARTA,431137,7188,10818,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.03.2021,31,DKI JAKARTA,431852,7209,11011,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.04.2021,31,DKI JAKARTA,432758,7229,11083,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.05.2021,31,DKI JAKARTA,434075,7251,11550,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.06.2021,31,DKI JAKARTA,435094,7271,11665,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.07.2021,31,DKI JAKARTA,436291,7291,11968,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.08.2021,31,DKI JAKARTA,437046,7311,11755,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.09.2021,31,DKI JAKARTA,438421,7325,12004,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.10.2021,31,DKI JAKARTA,440512,7350,12965,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.11.2021,31,DKI JAKARTA,442805,7371,14055,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.12.2021,31,DKI JAKARTA,445260,7390,15745,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.13.2021,31,DKI JAKARTA,448029,7409,17560,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.14.2021,31,DKI JAKARTA,450751,7448,19209,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.15.2021,31,DKI JAKARTA,452253,7468,19497,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.16.2021,31,DKI JAKARTA,454629,7502,20563,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.17.2021,31,DKI JAKARTA,458773,7552,22780,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.18.2021,31,DKI JAKARTA,463510,7617,25342,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.19.2021,31,DKI JAKARTA,468403,7677,27734,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.20.2021,31,DKI JAKARTA,473985,7746,30790,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.21.2021,31,DKI JAKARTA,478999,7820,32895,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.22.2021,31,DKI JAKARTA,482219,7879,32575,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.23.2021,31,DKI JAKARTA,486912,7926,36031,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.24.2021,31,DKI JAKARTA,494416,7975,41048,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.25.2021,31,DKI JAKARTA,501349,8044,45341,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.26.2021,31,DKI JAKARTA,510618,8095,51835,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.27.2021,31,DKI JAKARTA,520011,8146,57672,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.28.2021,31,DKI JAKARTA,528359,8226,62526,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.29.2021,31,DKI JAKARTA,535738,8305,66321,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
06.30.2021,31,DKI JAKARTA,543418,8376,70408,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.01.2021,31,DKI JAKARTA,550959,8422,74376,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.02.2021,31,DKI JAKARTA,560357,8492,78691,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.03.2021,31,DKI JAKARTA,570058,8508,82695,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.04.2021,31,DKI JAKARTA,580543,8572,87300,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.05.2021,31,DKI JAKARTA,591445,8692,91486,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.06.2021,31,DKI JAKARTA,600884,8828,94689,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.07.2021,31,DKI JAKARTA,610249,8969,100258,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.08.2021,31,DKI JAKARTA,623223,9105,102242,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.09.2021,31,DKI JAKARTA,636334,9243,100186,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.10.2021,31,DKI JAKARTA,649254,9330,96180,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.11.2021,31,DKI JAKARTA,662387,9376,88665,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.12.2021,31,DKI JAKARTA,677009,9510,82676,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.13.2021,31,DKI JAKARTA,689192,9578,90220,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.14.2021,31,DKI JAKARTA,701861,9641,99757,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.15.2021,31,DKI JAKARTA,714552,9782,109273,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.16.2021,31,DKI JAKARTA,726968,9914,113109,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.17.2021,31,DKI JAKARTA,737136,9981,111600,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.18.2021,31,DKI JAKARTA,746265,10139,108719,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.19.2021,31,DKI JAKARTA,751265,10389,100810,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.20.2021,31,DKI JAKARTA,757478,10656,94690,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.21.2021,31,DKI JAKARTA,763382,10751,89954,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.22.2021,31,DKI JAKARTA,770442,10946,86188,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.23.2021,31,DKI JAKARTA,778475,11103,79554,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.24.2021,31,DKI JAKARTA,786834,11254,73234,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.25.2021,31,DKI JAKARTA,792228,11411,64247,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.26.2021,31,DKI JAKARTA,794889,11571,52096,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.27.2021,31,DKI JAKARTA,798456,11755,40630,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.28.2021,31,DKI JAKARTA,803980,11824,35149,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.29.2021,31,DKI JAKARTA,807825,11851,27545,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.30.2021,31,DKI JAKARTA,811279,11894,19810,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
07.31.2021,31,DKI JAKARTA,814607,12144,17927,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.01.2021,31,DKI JAKARTA,817308,12215,15962,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.02.2021,31,DKI JAKARTA,818718,12368,15058,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.03.2021,31,DKI JAKARTA,820318,12438,14082,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.04.2021,31,DKI JAKARTA,823299,12501,14530,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.05.2021,31,DKI JAKARTA,825611,12627,13957,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.06.2021,31,DKI JAKARTA,827796,12680,12883,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.07.2021,31,DKI JAKARTA,829804,12748,10267,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.08.2021,31,DKI JAKARTA,831453,12767,10698,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.09.2021,31,DKI JAKARTA,832180,12781,10402,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.10.2021,31,DKI JAKARTA,833606,12820,10615,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.11.2021,31,DKI JAKARTA,835563,12862,11196,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.12.2021,31,DKI JAKARTA,836643,12904,9763,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.13.2021,31,DKI JAKARTA,837853,12972,9337,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.14.2021,31,DKI JAKARTA,839216,13001,9458,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.15.2021,31,DKI JAKARTA,840398,13018,9557,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.16.2021,31,DKI JAKARTA,840911,13046,9098,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.17.2021,31,DKI JAKARTA,841565,13070,8811,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.18.2021,31,DKI JAKARTA,842594,13083,8935,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.19.2021,31,DKI JAKARTA,843325,13117,8683,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.20.2021,31,DKI JAKARTA,844293,13128,8696,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.21.2021,31,DKI JAKARTA,845184,13141,8662,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.22.2021,31,DKI JAKARTA,845886,13169,8437,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.23.2021,31,DKI JAKARTA,846371,13189,8262,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.24.2021,31,DKI JAKARTA,846855,13199,8210,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.25.2021,31,DKI JAKARTA,847644,13208,8267,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.26.2021,31,DKI JAKARTA,848218,13218,7802,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.27.2021,31,DKI JAKARTA,848853,13227,8075,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.28.2021,31,DKI JAKARTA,849321,13237,8080,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.29.2021,31,DKI JAKARTA,849795,13243,7845,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.30.2021,31,DKI JAKARTA,850136,13248,7301,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
08.31.2021,31,DKI JAKARTA,850535,13277,7143,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.01.2021,31,DKI JAKARTA,851208,13289,6716,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.02.2021,31,DKI JAKARTA,851638,13299,6298,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.03.2021,31,DKI JAKARTA,851981,13310,5798,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.04.2021,31,DKI JAKARTA,852341,13320,5660,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.05.2021,31,DKI JAKARTA,852644,13330,5636,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.06.2021,31,DKI JAKARTA,852861,13346,5101,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.07.2021,31,DKI JAKARTA,853123,13359,4819,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.08.2021,31,DKI JAKARTA,853551,13373,4570,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.09.2021,31,DKI JAKARTA,853859,13386,4381,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.10.2021,31,DKI JAKARTA,854120,13398,4174,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.11.2021,31,DKI JAKARTA,854388,13418,4022,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.12.2021,31,DKI JAKARTA,854694,13424,4005,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.13.2021,31,DKI JAKARTA,854881,13430,3733,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.14.2021,31,DKI JAKARTA,855071,13433,3421,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.15.2021,31,DKI JAKARTA,855376,13443,3210,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.16.2021,31,DKI JAKARTA,855552,13452,3177,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.17.2021,31,DKI JAKARTA,855758,13457,3010,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.18.2021,31,DKI JAKARTA,855958,13463,2961,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.19.2021,31,DKI JAKARTA,856113,13467,3031,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.20.2021,31,DKI JAKARTA,856204,13470,2608,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.21.2021,31,DKI JAKARTA,856310,13474,2397,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.22.2021,31,DKI JAKARTA,856537,13478,2334,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.23.2021,31,DKI JAKARTA,856702,13480,2232,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.24.2021,31,DKI JAKARTA,856883,13485,2078,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.25.2021,31,DKI JAKARTA,857016,13488,2010,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.26.2021,31,DKI JAKARTA,857184,13491,2049,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.27.2021,31,DKI JAKARTA,857287,13495,1897,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.28.2021,31,DKI JAKARTA,857391,13498,1822,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.29.2021,31,DKI JAKARTA,857568,13504,1799,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
09.30.2021,31,DKI JAKARTA,857717,13507,1752,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
10.01.2021,31,DKI JAKARTA,857868,13512,1760,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
10.02.2021,31,DKI JAKARTA,858023,13517,1747,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
10.03.2021,31,DKI JAKARTA,858150,13521,1781,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
10.04.2021,31,DKI JAKARTA,858299,13522,1760,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
10.05.2021,31,DKI JAKARTA,858371,13525,1679,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
10.06.2021,31,DKI JAKARTA,858574,13528,1715,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
10.07.2021,31,DKI JAKARTA,858724,13529,1764,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
10.08.2021,31,DKI JAKARTA,858874,13529,1607,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
10.09.2021,31,DKI JAKARTA,858974,13531,1703,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
10.10.2021,31,DKI JAKARTA,859114,13534,1771,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
10.11.2021,31,DKI JAKARTA,859155,13536,1501,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_DKI_JAKARTA.json
